class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post
no	how X or Y	small	great	large - small	how (\bsmall) or (?!large)(\b\w+)	 No matter 	how small or great	 the task, if I found difficulty in doing it, she would say, Girl, you can do that.
yes	both X and Y	large	small	large - small	both (large) and (small)	 He also is a brilliant inventor of all sorts of gadgets, 	both large and small	, that help them out of threatening situations.
no	X and Y	anxious	pessimistic	optimistic - pessimistic	(?!optimistic)(\b\w+) and (\bpessimistic)	 " Young people today want successful marriages, but they are increasingly 	anxious and pessimistic	 about their chances of achieving that goal, " explains Barbara Dafoe Whitehead, report co-author and co-director of the National Marriage Project.
yes	whether X or Y	small	large	large - small	whether (small) or (large)	 // Whatever tasks Yette sets out to perform, 	whether small or large	, require her to exercise an enormous amount of patience.
no	X and Y	heavy	uncomfortable	heavy - light	(\bheavy) and (?!light)(\b\w+)	 When Yette was 4 years old she had prosthetic arms, but they were too 	heavy and uncomfortable	 for her.
yes	both X and Y	male	female	female - male	both (male) and (female)	 " Minnesota Lynx's Tonya Edwards points out that she has won championships " with 	both male and female	 coaches.
no	X and Y	fast	furious	fast - slow	(\bfast) and (?!slow)(\b\w+)	 Not that it was 	fast and furious	, but it was forthright and full of detail.
no	X and Y	big	small	large - small	(?!large)(\b\w+) and (\bsmall)	 " Above all, he said Black viewers just like seeing people who look like them on the 	big and small	 screen.
no	X and Y	urban	governmental	rural - urban	(\burban) and (?!rural)(\b\w+)	 Photograph At convention, Myrlie EversWilliams (r) greets Ingrid Saunders Jones, assistant vice president, 	urban and governmental	 affairs, The Coca-Cola Company.
no	X and Y	light	fluffy	heavy - light	(\blight) and (?!heavy)(\b\w+)	 In a large bowl with electric mixer on medium speed, beat shortening and sugar until 	light and fluffy	.
no	X or Y	wet	tacky	dry - wet	(\bwet) or (?!dry)(\b\w+)	 Continue dipping and painting stars until you have as many as you wish, @ @ @ @ @ @ @ @ @ @ the paint on stars is still 	wet or tacky	, sprinkle on glitter.
no	from X to Y	bad	worse	bad - good	from (\bbad) to (?!good)(\b\w+)	 In our house, if a pet runs off and is n't immediately found, the recriminations among my children go quickly 	from bad to worse	.
yes	X or Y	high	low	high - low	(high) or (low)	 Stone or brick fences cemented with mortar can be thin or thick, 	high or low	, as you wish.
yes	X and Y	old	new	new - old	(old) and (new)	 Go ahead and mix 	old and new	 pieces with care.
no	X and Y	light	fluffy	heavy - light	(\blight) and (?!heavy)(\b\w+)	 electric mixer on medium speed, beat butter and sugar until 	light and fluffy	.
no	from X to Y	small	big	large - small	from (\bsmall) to (?!large)(\b\w+)	 With transplants, the garden goes 	from small to big	 pretty quickly.
no	X and Y	soft	juicy	hard - soft	(\bsoft) and (?!hard)(\b\w+)	 " We fill up by 11:30 most days, " says the owner, Raymond Robinson, as he bastes the 	soft and juicy	 ribs simmering on the grill, tucked right behind the counter.
no	X and Y	deep	low	high - low	(?!high)(\b\w+) and (\blow)	 The diesel engines gurgle 	deep and low	, moving the ferry down the inlet and out onto the @ @ @ @ @ @ @ @ @ @ it empties into the Atlantic.
yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 No matter if it's 	hot or cold	 or rainy or buggy, there's always a place to enjoy the scenery.
no	X or Y	cold	rainy	cold - hot	(\bcold) or (?!hot)(\b\w+)	 No matter if it's hot or 	cold or rainy	 or buggy, there's always a place to enjoy the scenery.
yes	between X and Y	old	new	new - old	between (old) and (new)	 When you build a new home, the distinctions are n't 	between old and new	, contemporary and classical, or even good and bad.
yes	X and Y	good	bad	bad - good	(good) and (bad)	 When you build a new home, the distinctions are n't between old and new, contemporary and classical, or even 	good and bad	.
no	X and Y	left	right	right - wrong	(?!wrong)(\b\w+) and (\bright)	 Or laminate a series of artwork (see photo at left) at a copy store; then trim close to the edges on the 	left and right	 sides.
no	X and Y	light	airy	heavy - light	(\blight) and (?!heavy)(\b\w+)	 Their appearance is 	light and airy	, with gentler colors than the voluptuous mopheads.
no	X or Y	warm	cold	cold - hot	(?!hot)(\b\w+) or (\bcold)	 Garnish, if desired; serve 	warm or cold	.
no	X and Y	hot	humid	cold - hot	(\bhot) and (?!cold)(\b\w+)	 " Our days become 	hot and humid	 so quickly-early morning is really the only time to cut garden flowers, " says Libbey.
no	X and Y	alive	well	alive - dead	(\balive) and (?!dead)(\b\w+)	 Photograph // Samuel Clemens is 	alive and well	 in Hannibal, Missouri.
no	X or Y	new	existing	new - old	(\bnew) or (?!old)(\b\w+)	 Easily installed in a 	new or existing	 house, the Good Water Machine takes up only 1 1/4 square feet of space under your sink.
no	X and Y	cold	bright	cold - hot	(\bcold) and (?!hot)(\b\w+)	 Photograph Clockwise fom top left: Photograph Canoeing on Moraine Lake, above-a lake so 	cold and bright	 and vividly colored, says Gaines, " that it seemed more gemstone than liquid.
no	X and Y	difficult	exacting	difficult - easy	(\bdifficult) and (?!easy)(\b\w+)	 I know, because I had a boat for ten years, and it was a 	difficult and exacting	 apprenticeship, not @ @ @ @ @ @ @ @ @ @ how dangerous the Atlantic Ocean can be.
no	X and Y	small	fragile	large - small	(\bsmall) and (?!large)(\b\w+)	 But nevertheless I am also uneasy about what happens when so much wealth-wealth to many of us of an incomprehensible nature-strikes an island so 	small and fragile	.
no	X and Y	old	abiding	new - old	(\bold) and (?!new)(\b\w+)	 But I am not sure that the new people are brought to the island by the 	old and abiding	 pleasures that drew us.
no	X and Y	happy	safe	happy - sad	(\bhappy) and (?!sad)(\b\w+)	 Smooth and cooling Mexican limestone decking ensures 	happy and safe	 poolside frolicking.
no	X and Y	quick	easy	difficult - easy	(?!difficult)(\b\w+) and (\beasy)	 (Another plus: if you do n't have a separate pool house or cabana, proximity to the house means 	quick and easy	 access to bathrooms and the kitchen.
no	X and Y	long	bitter	long - short	(\blong) and (?!short)(\b\w+)	 She had lost a 	long and bitter	 lawsuit against Mies, purportedly a former lover, claiming that he had overcharged her for the house, and she was ready to get rid of it.
no	X and Y	short	narrow	long - short	(\bshort) and (?!long)(\b\w+)	 In the field, the blanket's main drawbacks are its limited size-	short and narrow	 for two tall guys-and durability.
no	X and Y	faint	fast	fast - slow	(?!slow)(\b\w+) and (\bfast)	) While hanging our bear bags, I spot two 	faint and fast	 shooting stars in the slice of blackness above us-a good omen for tomorrow, I decide.
yes	X or Y	high	low	high - low	(high) or (low)	 Like any muscles, those in your feet can be strengthened to do their job-namely handle high mileage and heavy loads-with greater ease, which is especially important if you have unusually 	high or low	 arches.
no	X and Y	hard	fast	hard - soft	(\bhard) and (?!soft)(\b\w+)	 There are no 	hard and fast	 foot massage rules, just rub gently with your thumbs.
no	X and Y	warm	dry	dry - wet	(?!wet)(\b\w+) and (\bdry)	 If they're really soaked, I slip them into the bottom of my sleeping bag and by morning they're 	warm and dry	.
no	X and Y	dead	downed	alive - dead	(\bdead) and (?!alive)(\b\w+)	 Use only 	dead and downed	 wood.
no	X and Y	long	slim	long - short	(\blong) and (?!short)(\b\w+)	 Roll the dough between your hands until it's 	long and slim	.
yes	X and Y	wet	dry	dry - wet	(wet) and (dry)	 I encountered temperatures ranging from below freezing to 60 deg F, 	wet and dry	 weather, and terrain ranging from hard-packed dirt to mud, snow, sandy wash, and slickrock.
no	X and Y	warm	dry	dry - wet	(?!wet)(\b\w+) and (\bdry)	 As it turned out, my feet stayed 	warm and dry	, despite the snow and mud and well-below -- freezing nighttime temperatures that set in as we sat around camp.
no	X and Y	large	detailed	large - small	(\blarge) and (?!small)(\b\w+)	 No range maps, but the illustrations are 	large and detailed	, the text helpful.
no	X and Y	cool	dry	dry - wet	(?!wet)(\b\w+) and (\bdry)	 Blue Range aficionados prefer autumn when the area is 	cool and dry	.
no	X and Y	wet	soggy	dry - wet	(\bwet) and (?!dry)(\b\w+)	 For the desert, Hells Canyon was awfully 	wet and soggy	.
no	X and Y	big	wet	dry - wet	(?!dry)(\b\w+) and (\bwet)	 This is n't a shutdown storm, 	big and wet	, when moist southerly air runs head-on into arctic chill.
no	X and Y	low	clear	high - low	(\blow) and (?!high)(\b\w+)	 High snowfields are no longer melting, so the water is 	low and clear	.
no	X and Y	rich	famous	poor - rich	(\brich) and (?!poor)(\b\w+)	 " BICYCLING: So cancer made you 	rich and famous	.
no	X and Y	hard	sharp	hard - soft	(\bhard) and (?!soft)(\b\w+)	 " Alfred Hiltbrunner's pale blue eyes are 	hard and sharp	 with the memory of a desolate stretch of road near the Alps.
no	X or Y	dry	dirty	dry - wet	(\bdry) or (?!wet)(\b\w+)	 When things are 	dry or dirty	, moving parts rub against each other (instead of the oil), which means they wear quickly and make obnoxious chirping noises.
no	X and Y	provincial	private	private - public	(?!public)(\b\w+) and (\bprivate)	) from a combination of city, 	provincial and private	 sources for a bike-safety campaign, and the budget has been doubled for'99.
no	X and Y	cold	wet	dry - wet	(?!dry)(\b\w+) and (\bwet)	 Still, Tucson remains, as it has for years, a prime destination for cyclists looking to escape the 	cold and wet	 of the north, attracted by the city's annual 300 days of sunshine.
no	X and Y	flat	easy	difficult - easy	(?!difficult)(\b\w+) and (\beasy)	 * Though nestled against the Rockies, Denver itself is on the prairie, so pedaling through town is 	flat and easy	.
no	X and Y	long	brutal	long - short	(\blong) and (?!short)(\b\w+)	 One notable drawback: Winter is 	long and brutal	 in Montreal.
no	X and Y	heavy	complicated	heavy - light	(\bheavy) and (?!light)(\b\w+)	 This is no downhill rig gust one inch of rear-wheel travel), but then it's not as 	heavy and complicated	 as a full-on dualie.
no	X and Y	young	old	new - old	(?!new)(\b\w+) and (\bold)	 It affects us all: 	young and old	, famous and infamouseven seemingly invincible athletes such as Lance Armstrong.
no	X and Y	dry	fragile	dry - wet	(\bdry) and (?!wet)(\b\w+)	 If the tread is worn or the sidewalls are cracking or even appear 	dry and fragile	 (photo), replace the tire.
yes	both X and Y	high	low	high - low	both (high) and (low)	 An interesting added feature of 	both high and low	 gears is that they make returning to an inlet in a following sea a much more pleasant experience.
yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 Other notable features include: 	hot and cold	 shower, opening transom door, teak swim platform, and manual bilge pump.
no	X and Y	quick	easy	difficult - easy	(?!difficult)(\b\w+) and (\beasy)	 Borrowing a clever idea from the lower steering station of Grand Banks trawlers, the Eastbay has overhead instrument panels with hinged bottoms for 	quick and easy	 access to flushmounted navigation and communications gear.
no	X and Y	short	sweet	long - short	(\bshort) and (?!long)(\b\w+)	 The pathway from trigger to spark is 	short and sweet	.
no	X and Y	new	exciting	new - old	(\bnew) and (?!old)(\b\w+)	 Besides Volvo's cutting edge firmware, backed up by diagnostic telephony, the company has also debuted 	new and exciting	 hardware.
no	X and Y	hard	clean	hard - soft	(\bhard) and (?!soft)(\b\w+)	 The film is 	hard and clean	 and grime like jet-fuel fallout comes right off it.
no	X and Y	easy	predictable	difficult - easy	(\beasy) and (?!difficult)(\b\w+)	 Even at rest, the hull motion is 	easy and predictable	.
yes	both X and Y	hot	cold	cold - hot	both (hot) and (cold)	 It can be used for 	both hot and cold	 water.
yes	X or Y	hot	cold	cold - hot	(hot) or (cold)	 An easier approach to replacing or installing 	hot or cold	 water lines is to use more flexible tubing that accepts more forgiving fittings.
no	X and Y	short	sweet	long - short	(\bshort) and (?!long)(\b\w+)	 The transom door and windshield walkthrough make the trip from stern cleat to bow cleat 	short and sweet	.
no	X or Y	cold	rainy	cold - hot	(\bcold) or (?!hot)(\b\w+)	 I liked their attractive galleys and I liked the fact they had lower helm stations-this seemed practical in hot, 	cold or rainy	 weather.
no	X and Y	alive	well	alive - dead	(\balive) and (?!dead)(\b\w+)	 The American dream is 	alive and well	.
yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 Most parties have predicatable 	hot and cold	 spots; figure out where they are and you're halfway there.
