sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
24188	no	X and Y	small	subtle	large - small	(\bsmall) and (?!large)(\b\w+)	 In this case, women's 	small and subtle	 acts of resistance to Shi'a clerics'pronouncements helped to bring about significant change.	 In this case, women's  small and subtle  acts of resistance to Shi'a clerics'pronouncements helped to bring about significant change.
23072	no	X and Y	large	diverse	large - small	(\blarge) and (?!small)(\b\w+)	 In a 	large and diverse	 market such as the tampa Bay area, word of mouth has limited effectiveness, and traditional advertising methods can get expensive, he says.	 In a  large and diverse  market such as the tampa Bay area, word of mouth has limited effectiveness, and traditional advertising methods can get expensive, he says.
47440	no	X and Y	cheap	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Try a local dollar store if you have one as they tend to have very very 	cheap and small	 @ @ @ @ @ @ @ @ @ @ as not breaking your wallet.	 Try a local dollar store if you have one as they tend to have very very  cheap and small  @ @ @ @ @ @ @ @ @ @ as not breaking your wallet.
20853	no	X and Y	large	meaty	large - small	(\blarge) and (?!small)(\b\w+)	 I notice on a nearby TV monitor that a 	large and meaty	 Praya is now floating past Ventana, about 275 meters down.	 I notice on a nearby TV monitor that a  large and meaty  Praya is now floating past Ventana, about 275 meters down.
49837	no	X and Y	big	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Whether it's a new way to teach music, a new product, or a new company, these notions, 	big and small	, transform the landscape of American life.	 Whether it's a new way to teach music, a new product, or a new company, these notions,  big and small , transform the landscape of American life.
36049	no	X and Y	small	personal	large - small	(\bsmall) and (?!large)(\b\w+)	 Some of these ideas are 	small and personal	, and others are world-altering ideas.	 Some of these ideas are  small and personal , and others are world-altering ideas.
8308	no	X and Y	large	peaceful	large - small	(\blarge) and (?!small)(\b\w+)	 And to think that we were only miles from our final destination, the port of Buenaventura, which, according to public opinion, is a cheerful and picturesque town in the middle of a 	large and peaceful	 bay.	 And to think that we were only miles from our final destination, the port of Buenaventura, which, according to public opinion, is a cheerful and picturesque town in the middle of a  large and peaceful  bay.
19920	no	X and Y	small	dark	large - small	(\bsmall) and (?!large)(\b\w+)	 I could see the two mules, one big and red, the other 	small and dark	 brown with long droopy ears, pulling hard into the chains.	 I could see the two mules, one big and red, the other  small and dark  brown with long droopy ears, pulling hard into the chains.
10632	no	X and Y	small	feeble	large - small	(\bsmall) and (?!large)(\b\w+)	" Buffon claimed that their "" organs of generation are "	small and feeble	.	" Buffon claimed that their "" organs of generation are  small and feeble ."
43869	no	X and Y	large	beautiful	large - small	(\blarge) and (?!small)(\b\w+)	 There, to his amazement, he found one 	large and beautiful	 pomegranate on a tree.	 There, to his amazement, he found one  large and beautiful  pomegranate on a tree.
40680	no	X and Y	large	significant	large - small	(\blarge) and (?!small)(\b\w+)	 The mean score differences between urban (town and city) residents and village residents were 	large and significant	, suggesting that urbanism has not undermined Confucianism.	 The mean score differences between urban (town and city) residents and village residents were  large and significant , suggesting that urbanism has not undermined Confucianism.
16075	no	X and Y	small	upturned	large - small	(\bsmall) and (?!large)(\b\w+)	 Given a choice, she most definitely would have chosen Caroline's nose, which is 	small and upturned	, rather than Jim's large, sharp-tipped one.	 Given a choice, she most definitely would have chosen Caroline's nose, which is  small and upturned , rather than Jim's large, sharp-tipped one.
34128	no	X and Y	unemployed	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Sarah Palin) Hitler exploited the anger and disillusionment of German's 	unemployed and small	 business operators to build one of the most infamous and brutal regimes in mankind's history.	 Sarah Palin) Hitler exploited the anger and disillusionment of German's  unemployed and small  business operators to build one of the most infamous and brutal regimes in mankind's history.
4189	no	X and Y	small	select	large - small	(\bsmall) and (?!large)(\b\w+)	 (Photos omitted) He belongs to a 	small and select	 fraternity of Blacks who are prominent officials in sports management.	 (Photos omitted) He belongs to a  small and select  fraternity of Blacks who are prominent officials in sports management.
18808	no	X and Y	petty	small	large - small	(?!large)(\b\w+) and (\bsmall)	 His primary motivations were as 	petty and small	 minded.	 His primary motivations were as  petty and small  minded.
46885	no	X and Y	small	normal	large - small	(\bsmall) and (?!large)(\b\w+)	 Thus, normal dietary iron requirements for iron are rather 	small and normal	 needs for iron are readily available in many foods.	 Thus, normal dietary iron requirements for iron are rather  small and normal  needs for iron are readily available in many foods.
47307	no	X and Y	smoggy	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Too lazy to make an effort to @ @ @ @ @ @ @ @ @ @ Fuxing Park does n't count as it's still 	smoggy and small	).	 Too lazy to make an effort to @ @ @ @ @ @ @ @ @ @ Fuxing Park does n't count as it's still  smoggy and small ).
15230	no	X and Y	large	sensitive	large - small	(\blarge) and (?!small)(\b\w+)	 For another, airships can easily be made to accommodate very 	large and sensitive	 antennas.	 For another, airships can easily be made to accommodate very  large and sensitive  antennas.
43988	no	X and Y	large	diverse	large - small	(\blarge) and (?!small)(\b\w+)	 These are the only 3 countries I'd personally recommend @ @ @ @ @ @ @ @ @ @ all 3 countries have very 	large and diverse	 groups of dual citizens.	 These are the only 3 countries I'd personally recommend @ @ @ @ @ @ @ @ @ @ all 3 countries have very  large and diverse  groups of dual citizens.
28295	no	X and Y	small	vulnerable	large - small	(\bsmall) and (?!large)(\b\w+)	 Larger plants tolerate this damage, but the beetles usually strike in early summer, when the plants are still 	small and vulnerable	.	 Larger plants tolerate this damage, but the beetles usually strike in early summer, when the plants are still  small and vulnerable .
9702	no	X and Y	small	inefficient	large - small	(\bsmall) and (?!large)(\b\w+)	 Back to the marina: Our rental was an older boat with a fridge that was 	small and inefficient	.	 Back to the marina: Our rental was an older boat with a fridge that was  small and inefficient .
9708	no	X and Y	small	obscure	large - small	(\bsmall) and (?!large)(\b\w+)	 Bacteria with such diabolical talents are not confined to some 	small and obscure	 corner of nature.	 Bacteria with such diabolical talents are not confined to some  small and obscure  corner of nature.
18310	no	X and Y	great	small	large - small	(?!large)(\b\w+) and (\bsmall)	 Here it is: a gift each Sunday waiting behind the door of a tiny chapel in midtown Manhattan or in churches 	great and small	 at various times throughout the week.	 Here it is: a gift each Sunday waiting behind the door of a tiny chapel in midtown Manhattan or in churches  great and small  at various times throughout the week.
37452	no	X and Y	small	ephemeral	large - small	(\bsmall) and (?!large)(\b\w+)	 That something as 	small and ephemeral	 as a quantum fluctuation could grow into something as lordly as a galaxy might make us wonder whether we are all, in fact, such stuff as dreams are made of.	 That something as  small and ephemeral  as a quantum fluctuation could grow into something as lordly as a galaxy might make us wonder whether we are all, in fact, such stuff as dreams are made of.
32289	no	X and Y	large	successful	large - small	(\blarge) and (?!small)(\b\w+)	 Otie Lee was 37 then, five years older than I, but solidly positioned on a 	large and successful	 farm.	 Otie Lee was 37 then, five years older than I, but solidly positioned on a  large and successful  farm.
29865	no	X and Y	large	misshapen	large - small	(\blarge) and (?!small)(\b\w+)	 Most of it was pooled on top of his head, dark brown muck filling a dent so 	large and misshapen	 that his thick dark hair did not conceal it.	 Most of it was pooled on top of his head, dark brown muck filling a dent so  large and misshapen  that his thick dark hair did not conceal it.
