sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
28809	yes	X or Y	heavy	light	heavy - light	(heavy) or (light)	 Louis favorite - and plenty more 	heavy or light	 options keeps them planted.	 Louis favorite - and plenty more  heavy or light  options keeps them planted.
40023	yes	X or Y	light	heavy	heavy - light	(light) or (heavy)	 The groups are different, however, when you discover why members of each group had 	light or heavy	 accents.	 The groups are different, however, when you discover why members of each group had  light or heavy  accents.
48008	yes	between X and Y	heavy	light	heavy - light	between (heavy) and (light)	 Volume Accounting Volume accounting is a technique that is often used to discriminate 	between heavy and light	 users.	 Volume Accounting Volume accounting is a technique that is often used to discriminate  between heavy and light  users.
52158	yes	both X and Y	light	heavy	heavy - light	both (light) and (heavy)	 is an active protection system (APS), designed to supplement the armor of 	both light and heavy	 armored fighting vehicles.	 is an active protection system (APS), designed to supplement the armor of  both light and heavy  armored fighting vehicles.
45584	yes	both X and Y	heavy	light	heavy - light	both (heavy) and (light)	 This definition was chosen so that the sample would include a range of 	both heavy and light	 Internet users.	 This definition was chosen so that the sample would include a range of  both heavy and light  Internet users.
53389	yes	either X or Y	light	heavy	heavy - light	either (light) or (heavy)	), which may be 	either light or heavy	.	), which may be  either light or heavy .
40650	yes	neither X nor Y	light	heavy	heavy - light	neither (light) nor (heavy)	 The marbles in netting were 	neither light nor heavy	, which reminded her of the way her pet hamster had felt, cradled in her hand as it was dying.	 The marbles in netting were  neither light nor heavy , which reminded her of the way her pet hamster had felt, cradled in her hand as it was dying.
3464	yes	neither X nor Y	light	heavy	heavy - light	neither (light) nor (heavy)	" "" This is a healthy sleep, "	neither light nor heavy	.	" "" This is a healthy sleep,  neither light nor heavy ."
11676	yes	X and Y	high	low	high - low	(high) and (low)	 But these sensors are n't impervious to environmental changes-	high and low	 temperatures and humidity can trip the alarms.	 But these sensors are n't impervious to environmental changes- high and low  temperatures and humidity can trip the alarms.
53981	yes	X and Y	high	low	high - low	(high) and (low)	; It was n't what other girls or guys was doing, singing over that production, singing 	high and low	 with great transitions and strong falsetto over experimental beats.	; It was n't what other girls or guys was doing, singing over that production, singing  high and low  with great transitions and strong falsetto over experimental beats.
20440	yes	X and Y	high	low	high - low	(high) and (low)	 I have n't read all of the comments but I have searched 	high and low	 for actual photos of Bilbo Baggins interior of his home from the movie.	 I have n't read all of the comments but I have searched  high and low  for actual photos of Bilbo Baggins interior of his home from the movie.
37046	yes	X and Y	low	high	high - low	(low) and (high)	 Target heart rates for both the 	low and high	 exercise intensity conditions were based on ventilatory threshold.	 Target heart rates for both the  low and high  exercise intensity conditions were based on ventilatory threshold.
49638	yes	X and Y	low	high	high - low	(low) and (high)	 When they sent @ @ @ @ @ @ @ @ @ @ assumptions about what the parameters should be for the 	low and high	 range of readings.	 When they sent @ @ @ @ @ @ @ @ @ @ assumptions about what the parameters should be for the  low and high  range of readings.
50027	yes	X and Y	low	high	high - low	(low) and (high)	 While it appears that 	low and high	 self-monitors may differ in achieved levels of intimacy, do they differ in their capacity for intimacy?	 While it appears that  low and high  self-monitors may differ in achieved levels of intimacy, do they differ in their capacity for intimacy?
31909	yes	X and Y	high	low	high - low	(high) and (low)	 One reason for this may be attributable to the isolation of 	high and low	 quality teams in the analysis.	 One reason for this may be attributable to the isolation of  high and low  quality teams in the analysis.
15128	yes	X and Y	high	low	high - low	(high) and (low)	 Footsteps pound heavy and light while the other kids climb on, most of them heavy and slow, a few light and skittering like bright leaves while the din of their voices goes 	high and low	.	 Footsteps pound heavy and light while the other kids climb on, most of them heavy and slow, a few light and skittering like bright leaves while the din of their voices goes  high and low .
51331	yes	X and Y	high	low	high - low	(high) and (low)	 You will achieve a look that you love, that is yours alone, by mixing 	high and low	, old and new, and being resourceful as you shop.	 You will achieve a look that you love, that is yours alone, by mixing  high and low , old and new, and being resourceful as you shop.
50521	yes	X and Y	low	high	high - low	(low) and (high)	 With the curve laid out symmetrically, you can see that the midpoints of these spreads, 60 degrees and 85 degrees, closely approximate the true mean 	low and high	 temperatures (officially, 57 degrees and 85 degrees).	 With the curve laid out symmetrically, you can see that the midpoints of these spreads, 60 degrees and 85 degrees, closely approximate the true mean  low and high  temperatures (officially, 57 degrees and 85 degrees).
48073	yes	X and Y	high	low	high - low	(high) and (low)	 Waring Kitchen Classic Blender (WPB06) Features: 2 speeds-	high and low	.	 Waring Kitchen Classic Blender (WPB06) Features: 2 speeds- high and low .
11658	yes	X and Y	high	low	high - low	(high) and (low)	 But there was a time, and not so long ago, I remember looking 	high and low	 for a decent copy of this record, Max Roach With.	 But there was a time, and not so long ago, I remember looking  high and low  for a decent copy of this record, Max Roach With.
15779	yes	X and Y	high	low	high - low	(high) and (low)	 From newspapers or broadcast newscasts, the class can collect local 	high and low	 temperature readings for each day.	 From newspapers or broadcast newscasts, the class can collect local  high and low  temperature readings for each day.
15102	yes	X and Y	high	low	high - low	(high) and (low)	 Follow up univariate-F tests and discriminant function coefficients determined that one subscale of the CSAI-2, confidence, maximally differentiated individuals with 	high and low	 perceptions of parental expectations (Table 2).	 Follow up univariate-F tests and discriminant function coefficients determined that one subscale of the CSAI-2, confidence, maximally differentiated individuals with  high and low  perceptions of parental expectations (Table 2).
6751	yes	X and Y	high	low	high - low	(high) and (low)	 Alarms were set at the 	high and low	 limits of the prescribed intensity level (140-180bpm) for all participants throughout the course of the study.	 Alarms were set at the  high and low  limits of the prescribed intensity level (140-180bpm) for all participants throughout the course of the study.
25419	yes	X and Y	high	low	high - low	(high) and (low)	 It is also a matter of 	high and low	.	 It is also a matter of  high and low .
10950	yes	X and Y	high	low	high - low	(high) and (low)	 But did she tell us to breed the 	high and low	 transparent jellyfish, to make our own telescopes and see the stars?	 But did she tell us to breed the  high and low  transparent jellyfish, to make our own telescopes and see the stars?
33335	yes	X and Y	high	low	high - low	(high) and (low)	 Profile @ @ @ @ @ @ @ @ @ @ of Coping Questionnaire (WCQ), suggest that 	high and low	 hostile individuals differed in their responses to this questionnaire, as did men and women.	 Profile @ @ @ @ @ @ @ @ @ @ of Coping Questionnaire (WCQ), suggest that  high and low  hostile individuals differed in their responses to this questionnaire, as did men and women.
11088	yes	X and Y	high	low	high - low	(high) and (low)	 But if s also close to the midpoint between the all-time 	high and low	.	 But if s also close to the midpoint between the all-time  high and low .
17381	yes	X and Y	high	low	high - low	(high) and (low)	 He suggests starting with a strongly genetically influenced trait of parents and investigating how experiences differ for individuals 	high and low	 on the trait.	 He suggests starting with a strongly genetically influenced trait of parents and investigating how experiences differ for individuals  high and low  on the trait.
3068	yes	X and Y	high	low	high - low	(high) and (low)	" "" The bass Karl Ludwig Fischer, who sang Osmin, dazzled audiences with notes extremely "	high and low	 as well as phrases slow and (more remarkably) fast, capacities Mozart exploited to great comic effect.	" "" The bass Karl Ludwig Fischer, who sang Osmin, dazzled audiences with notes extremely  high and low  as well as phrases slow and (more remarkably) fast, capacities Mozart exploited to great comic effect."
48520	yes	X and Y	high	low	high - low	(high) and (low)	 We learned that our deck would cost us between $4,500 and $7,000, the 	high and low	 estimates for the entire job.	 We learned that our deck would cost us between $4,500 and $7,000, the  high and low  estimates for the entire job.
6053	yes	X and Y	low	high	high - low	(low) and (high)	 A similar situation existed for the number of effective reactions R, which had a 	low and high	 correlation before and after the data was logged.	 A similar situation existed for the number of effective reactions R, which had a  low and high  correlation before and after the data was logged.
36975	yes	X and Y	high	low	high - low	(high) and (low)	 Table V lists the proportion of planting material acquired by households with gardens in the 	high and low	 quartile of diversity in each village.	 Table V lists the proportion of planting material acquired by households with gardens in the  high and low  quartile of diversity in each village.
