sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
43493;no;X and Y;large;growing;large - small; There is a major crisis in the world of higher education: the ;large and growing; number of fake universities and fake degrees.;
40357;no;X and Y;skinny;small;large - small; The kids are really ;skinny and small;, really malnourished.;
8447;no;X and Y;small;subtle;large - small; And you need to learn how to get excited about things that are ;small and subtle; and everyday things.;
14754;no;X and Y;ashen;small;large - small; Father looked ;ashen and small;"; he picked at the salad he had every night to keep his cholesterol down.";
8876;no;X and Y;small;secret;large - small; As Luke released his father's fingers he felt a ;small and secret; squeeze.;
42243;no;X and Y;small;dwindling;large - small; The structure of shared experience beyond that offered by family, job, and passive consumerism is ;small and dwindling;.;
39287;no;X and Y;small;saucerless;large - small; The cup is quite ;small and saucerless;, and the tea is always drank minus sugar and cream.;
41309;no;X and Y;large;significant;large - small; The poem is thus a deistic center whose references form a ;large and significant; paradigm of participants.;
22451;no;X and Y;large;sudden;large - small; If the dollar were to overshoot in a ;large and sudden; plunge, inflation and interest rates could well jump substantially and financial markets could ratchet downward.;
12572;no;X and Y;small;unintrusive;large - small; Climbers contend the protective devices applied with power drills are so ;small and unintrusive; as to be invisible to people on the ground.;
49011;no;X and Y;small;red;large - small; What I saw first was Ellie's back, with the white butcher apron tied tight across her T-shirt, and Martha's hands, which looked ;small and red; against Ellie's back.;
34868;no;X and Y;small;blameless;large - small; She sets her mind on Mathu ;small and blameless;.;
20881;no;X and Y;large;fixed;large - small; I overhauled the ;large and fixed; space implementation because of performance considerations, with the goal of removing bits of inefficiency from the VM's background performance level.;
29573;no;X and Y;large;creaky;large - small; Miss Mildred's house was ;large and creaky; and surrounded by shady trees that rustled outside @ @ @ @ @ @ @ @ @ @ always smelled like lavender.;
2824;no;X and Y;small;black;large - small;" "" She was ";small and black; and sexy, stuffing her bag in the overhead bin above me and pulling her skirt down, adjusting her thirty or forty gold rings.;
5537;no;X and Y;large;superb;large - small; A ;large and superb; pipe organ was behind the pulpit.;
26346;no;X and Y;small;neat;large - small; It was ;small and neat; and the spear had missed the bone, but it was still a ghastly sight.;
16234;no;X and Y;large;medium;large - small; Government pensions support government employees and employees of ;large and medium; companies along with their dependent wives far better than the self-employed in small businesses and agriculture whose wives are assumed to be independently working.;
50578;no;X and Y;large;pleasant;large - small; Within is a country that may have the prerogative over the most pleasant places of Europe, Asia, Africa, or America, for ;large and pleasant; navigable rivers.;
7251;no;X and Y;small;clever;large - small; Although it was still dark, he could see her eyes, ;small and clever; and now pleading.;
18749;no;X and Y;small;pale;large - small; His mouth was thin, wide, almost chimpanzee-like in its mobility and expressiveness - this at odds with his eyes, which were ;small and pale; and inactive.;
41170;no;X and Y;sharp;large;large - small; The panel embraced the ;sharp and large; readout, with Slaughter giving the H2O C his highest score.;
19695;no;X and Y;small;growing;large - small; I am one of a ;small and growing; number of ladies against feminism.;
30596;no;X and Y;small;sophisticated;large - small; No current technology will reliably detect a bomb as ;small and sophisticated; as the one that downed a Pan Am 747 over Scotland in 1989.;
20489;no;X and Y;large;awkward;large - small; I have tried several other brackets for holding two flashes and designed some myself, but they all are ;large and awkward;.;
27817;no;X and Y;small;mousy;large - small; Janet was sitting next to her looking ;small and mousy; and quiet.;
22951;no;X and Y;large;profitable;large - small; In 1996, though not overly popular, Yeltsin won reelection, thanks to financial help from some of Russia's largest companies, which earlier had acquired ;large and profitable; companies from the store.;
17961;no;X and Y;scant;small;large - small; Her commerce with the man until this had been ;scant and small; (and she a woman whose inquisitive tongue could winkle out a fellow's life history in the time it takes to break a tinker's promise!;
14694;no;X and Y;large;increasing;large - small; False official measures hide the reality that for ;large and increasing; numbers of Americans, the economic foundation necessary to support a family, the morality of individual responsibility, and the work ethic is disappearing.;
13074;no;X and Y;small;slow;large - small; Cutting edge loses a bit of value over three years, whereas ;small and slow; to begin with wo n't.;
41352;no;X and Y;small;insignificant;large - small; The power, the vastness, the wealth, the sweeping changes of our few decades make the many centuries before us seem ;small and insignificant;.;
32275;no;X and Y;small;unprofitable;large - small;" Others, including 180 companies described by the Department of Insurance as "" ";small and unprofitable;", "" were quickly granted exemptions from the rollback.";
8975;no;X and Y;big;small;large - small; As a solo practitioner who represents contractors and subcontractors in cases ;big and small;, this increase.;
44506;no;X and Y;small;metallic;large - small; They are sorry to hear the jukebox turned off, and when your guitar chords, ;small and metallic; at first, tumble into the room, they pay no attention.;
7427;no;X and Y;large;significant;large - small; Among highly trained and experienced runners of comparable ability and similar maximal oxygen consumption, running economy and velocity at maximal oxygen consumption account for ;large and significant; amounts of variation in 10K performance (4).;
42890;no;X and Y;large;strange;large - small; The world was ;large and strange;, and for the first time my eyes, which had never looked in any direction outside of Arrow-Catcher, Mississippi, could now suddenly see long distances.;
26455;no;X and Y;large;impressive;large - small; It was a snake - a harmless milk snake, but ;large and impressive; as it coiled itself hastily into a semblance of death.;
28766;no;X and Y;large;growing;large - small; Looking at pay-per-click auctions for online advertising, Ben has analyzed search engines'market designs, bidders'strategies, and possible improvements to these ;large and growing; marketplaces.;
46908;no;X and Y;large;unquantifiable;large - small; Thus, through popular reproduction over a lengthy period, Biko's postmortem portraits reached a ;large and unquantifiable; audience.;
