sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
49174;yes;X or Y;rich;poor;poor - rich; What most Americans ;rich or poor; do not realize is we are already paying a consumption tax already it is just worded differently.;
28270;yes;X or Y;poor;rich;poor - rich; Lack of structural parenting in the family is a bigger problem regardless ;poor or rich;.;
39889;yes;X or Y;rich;poor;poor - rich; The fundamental difference is that in Singapore, the government did not tolerated excuses for bad behaviour from anyone be they ;rich or poor;, black or white.;
14344;yes;X or Y;rich;poor;poor - rich; Every family needs child care, ;rich or poor;, working or notworking, of every color and every sexual orientation.;
51161;yes;X or Y;rich;poor;poor - rich; You have the universal health-care program-you get it whether you're black or white, you get it whether you're ;rich or poor;.;
30433;yes;X or Y;rich;poor;poor - rich; Neither of these assertions about the tendency of the ;rich or poor; to abuse the environment is supported by careful quantitative research.;
30794;yes;X or Y;rich;poor;poor - rich; None of the tons of paperwork that is routine in this country is required in Canada, where everyone, ;rich or poor;, expects the same treatment.;
52881;yes;X or Y;rich;poor;poor - rich; want to serve the people and peoples welfare, then immediate remit all the bail out money to directly to all its citizen of America, whether he/she ;rich or poor;, everybody need to get benefit.;
16436;yes;X or Y;poor;rich;poor - rich;" Harriet is obsessed with class ("" what makes people ";poor or rich;?;
13781;yes;X or Y;rich;poor;poor - rich;" EXCERPT: "" For a long time, climate change was treated by environmentalists as a great equalizer, the one issue that affected everyone, ";rich or poor;.;
1103;yes;X or Y;rich;poor;poor - rich;" "" As recently as the mid-1990s, few people in Latin America, ";rich or poor;, owned a computer, and fewer than a million had access to the Web.;
24979;yes;X or Y;rich;poor;poor - rich; It does n't matter if you are black or white, young or old, ;rich or poor;.;
10129;yes;X or Y;rich;poor;poor - rich; Being brought up here, it never mattered if a person was ;rich or poor;, if they lived in a croft or a castle.;
2403;yes;X or Y;rich;poor;poor - rich;" "" Katya had no mother, ";rich or poor;, but she would cheerfully invent a whole family to satisfy this big busybody.;
11132;yes;X or Y;rich;poor;poor - rich; But in our situation today whether you are ;rich or poor; riding in public transportation will be the best option.;
48917;yes;X or Y;rich;poor;poor - rich; Welfare for ;rich or poor;.;
50565;yes;X or Y;rich;poor;poor - rich; With us, all of the white race, however high or low, ;rich or poor;, are equal in the eye of the law.;
39693;yes;X or Y;rich;poor;poor - rich; The fate of the world's children -- ;rich or poor; -- is intertwined.;
48156;yes;X or Y;rich;poor;poor - rich; We all suck, young, old, ;rich or poor;, hipster or university professor.;
42650;yes;X or Y;rich;poor;poor - rich; The victims can be illiterate or educated, ;rich or poor;", young or old; they're all over the economic and social strata.";
9821;yes;X or Y;rich;poor;poor - rich; Be we ;rich or poor;, we all must strive to be more beautiful than we can be.;
30594;yes;X or Y;rich;poor;poor - rich; No checking whether you are ;rich or poor;, whether you come with a job prospective or hoping to get some money from the government?;
36540;yes;X or Y;rich;poor;poor - rich; Still, it is possible to point to broad similarities within groups of nations-;rich or poor;, old or young, modern or traditional.;
45462;yes;between X and Y;rich;poor;poor - rich; This and the booming economy will start making gaps ;between rich and poor; a little smaller.;
39914;yes;between X and Y;rich;poor;poor - rich; The gap ;between rich and poor; was rising.;
44006;yes;between X and Y;rich;poor;poor - rich; These benefits explain in part the income gap ;between rich and poor;" countries, why poor countries fail to "" catch up, "" and why they may even be falling further behind.";
17208;yes;between X and Y;rich;poor;poor - rich; He prefers to talk to reporters about weightier topics, such as world peace, human rights and closing the gap ;between rich and poor;.;
35915;yes;between X and Y;rich;poor;poor - rich; Solidarity ;between rich and poor; will benefit both.;
11311;yes;between X and Y;rich;poor;poor - rich; But neither is the peace of a world community (like that of a local community) harshly divided ;between rich and poor; likely to be sustained.;
52302;yes;between X and Y;rich;poor;poor - rich; more Fast food has hastened the malling of our landscape, widened the chasm ;between rich and poor;, fueled an epidemic of obesity, and propelled American cultural imperialism abroad.;
15897;yes;between X and Y;rich;poor;poor - rich; Furthermore, inequality ;between rich and poor; has increased in far too many countries in recent years.;
38119;yes;between X and Y;rich;poor;poor - rich;" The Indonesians, he said, "" are experiencing massive contractions in the economy from an already-low base, with extensive discrepancies ";between rich and poor;.;
48747;yes;between X and Y;rich;poor;poor - rich; We were happy, despite not knowing where we really stood ;between rich and poor;.;
8367;yes;between X and Y;rich;poor;poor - rich; And when the going gets rough again, we will notice that the gap ;between rich and poor; has widened into a chasm, nobody has job security, and there is no safety net.;
29827;yes;between X and Y;rich;poor;poor - rich; Most gaps ;between rich and poor; nations are shrinking.;
7167;yes;between X and Y;rich;poor;poor - rich; Also, worries about a computer literacy gap ;between rich and poor; may quickly dissolve.;
23402;yes;between X and Y;rich;poor;poor - rich; In fact the study @ @ @ @ @ @ @ @ @ @ the inequality ;between rich and poor;.;
9616;yes;between X and Y;rich;poor;poor - rich; Authorities were also concerned that uneven economic growth, especially a conspicuous gap ;between rich and poor;, would provoke jealousy, envy, and social disorder.;
11456;yes;between X and Y;rich;poor;poor - rich; But that effort fell apart amid squabbling ;between rich and poor; countries and sometimes violent street protests against globalization.;
44023;yes;between X and Y;rich;poor;poor - rich; These changes in hours worked are exacerbating preexisting income gaps ;between rich and poor;.;
39459;yes;between X and Y;rich;poor;poor - rich; The disparity ;between rich and poor; was most glaringly apparent at the extreme points of measurement.;
50773;yes;between X and Y;rich;poor;poor - rich; Yes I think that has a lot to do with the increased gap ;between rich and poor;.;
7868;yes;between X and Y;rich;poor;poor - rich; And is n't there a continuum of people running ;between rich and poor;?;
24594;yes;between X and Y;rich;poor;poor - rich; Inundated by global media and tourism, millions of people in underdeveloped regions become resentful of the immense differences in lifestyle ;between rich and poor;.;
8152;yes;between X and Y;rich;poor;poor - rich; And the growing wage inequity ;between rich and poor; has affected families'ability to finance college.;
6422;yes;between X and Y;rich;poor;poor - rich; Add this to the increasing divide ;between rich and poor;, and @ @ @ @ @ @ @ @ @ @ the power structure that exists here.;
5024;yes;between X and Y;rich;poor;poor - rich; 79 came into being, the relationships ;between rich and poor;, and how the masses earned a living.;
11649;yes;between X and Y;rich;poor;poor - rich; But there is a big disparity ;between rich and poor;.;
51838;yes;between X and Y;rich;poor;poor - rich; continues on the trend towards a service-based economy, it could end up with wealth concentrated on the two coasts and bigger discrepancies ;between rich and poor;.;
36723;yes;between X and Y;rich;poor;poor - rich; Such agreements are important for maintaining domestic support for contributing to internationalist goals, whether international peacekeeping, reducing the gap ;between rich and poor;, protecting the international environment, or preventing violations of human rights.;
19223;yes;between X and Y;rich;poor;poor - rich; However, Chavez would not be in power if neo-liberal policies had not created a substantial gap ;between rich and poor; in the first place.;
44980;yes;between X and Y;rich;poor;poor - rich; They seem emblematic of this rising disparity ;between rich and poor; in America.;
53276;yes;between X and Y;rich;poor;poor - rich;) The divide ;between rich and poor; is extreme, however, and the residents live in fear of crime, with elaborate gates and with grilles over their windows.;
46473;yes;between X and Y;rich;poor;poor - rich; This will create huge political pressure in a country where people have over the past 25 years @ @ @ @ @ @ @ @ @ @ the gulf ;between rich and poor; remains wide.;
25887;yes;between X and Y;rich;poor;poor - rich; It may be the most cosmopolitan of Pakistan's cities, but it is among the most dangerous as well-a place where Pakistan's widening gap ;between rich and poor; is on full display.;
19794;yes;between X and Y;rich;poor;poor - rich; I believe there is a connection between these numbers and the gap ;between rich and poor;.;
29724;yes;between X and Y;rich;poor;poor - rich; More than most previous expansions, the jobs and larger digits on the paychecks have also filtered down to the poorest levels of society - though the gap ;between rich and poor; is still growing.;
1555;yes;between X and Y;rich;poor;poor - rich;" "" He is acutely conscious of gaps ";between rich and poor;.;
35843;yes;between X and Y;rich;poor;poor - rich; So, in fact, what you are going to do is often make what appears to be the gap ;between rich and poor; actually bigger.;
14058;yes;between X and Y;rich;poor;poor - rich; Equitable Access Licensing works by dividing the world pharmaceutical market ;between rich and poor; countries.;
13356;yes;between X and Y;rich;poor;poor - rich; Developing countries are a total mess in the early stages, with huge disparities ;between rich and poor;, chaotic economies, and systems where no one pays taxes.;
24046;yes;between X and Y;rich;poor;poor - rich; In the meantime, the gap ;between rich and poor; is widening.;
